POSTE;NOM;LON;LAT;ALT;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
78640001;VILLACOUBLAY;2.204;48.772;174;07/02/2020;0;0,8;10,1;8,1;140;4,7;150;;
78640001;VILLACOUBLAY;2.204;48.772;174;08/02/2020;2;7,6;9,5;8,6;200;4,9;160;;
78640001;VILLACOUBLAY;2.204;48.772;174;09/02/2020;2,4;7;13,5;26,5;250;14,7;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;10/02/2020;7;7,3;11,3;26,7;240;16,1;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;11/02/2020;1,4;3,9;8,8;21;300;12,5;270;;
78640001;VILLACOUBLAY;2.204;48.772;174;12/02/2020;0;2,9;8,9;14,9;250;8,9;280;;
78640001;VILLACOUBLAY;2.204;48.772;174;13/02/2020;6,3;4,9;11,7;24,3;220;12,7;240;;
78640001;VILLACOUBLAY;2.204;48.772;174;14/02/2020;0;7;11,1;14;290;8,5;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;15/02/2020;0,4;6;12,7;17,6;200;8,7;190;;
78640001;VILLACOUBLAY;2.204;48.772;174;16/02/2020;6,1;10,5;17,1;24,6;230;12,8;220;;
78640001;VILLACOUBLAY;2.204;48.772;174;17/02/2020;0,6;5,7;11,4;18,2;240;9,8;240;;
78640001;VILLACOUBLAY;2.204;48.772;174;18/02/2020;5,7;2,9;9,9;15,1;250;8,1;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;19/02/2020;1,4;2,9;8,9;17,6;310;10,3;300;;
78640001;VILLACOUBLAY;2.204;48.772;174;20/02/2020;3,5;5,2;10,6;21,5;290;11,6;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;21/02/2020;0;0,8;9,3;11,1;250;6,1;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;22/02/2020;0;4,3;12,2;13,7;220;8,2;230;;
78640001;VILLACOUBLAY;2.204;48.772;174;23/02/2020;0,8;8,7;12,3;15,2;250;8,3;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;24/02/2020;5;9,8;11,9;16,4;230;9,4;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;25/02/2020;3,8;5,8;10,1;20,3;270;11,6;280;;
78640001;VILLACOUBLAY;2.204;48.772;174;26/02/2020;4,6;1,4;6,4;17,5;300;10,5;280;;
78640001;VILLACOUBLAY;2.204;48.772;174;27/02/2020;6,3;2,3;11,1;28,9;310;18,7;300;;
78640001;VILLACOUBLAY;2.204;48.772;174;28/02/2020;0;-0,7;10,5;15,2;200;7,6;180;;
78640001;VILLACOUBLAY;2.204;48.772;174;29/02/2020;3,8;5,4;12,1;24,1;220;12,9;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;01/03/2020;16,9;0,7;7,9;16,5;340;10,8;340;;
78640001;VILLACOUBLAY;2.204;48.772;174;02/03/2020;3,6;3,3;8,9;17,8;300;10,7;300;;
78640001;VILLACOUBLAY;2.204;48.772;174;03/03/2020;0;0,8;8,2;11,5;250;7,8;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;04/03/2020;4,2;1,2;8,4;11,4;200;6,7;190;;
78640001;VILLACOUBLAY;2.204;48.772;174;05/03/2020;14,4;5,7;12;23,4;290;13,6;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;06/03/2020;0;5;8,9;16,7;300;10,8;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;07/03/2020;0;-0,2;10,7;9,1;220;5,4;240;;
78640001;VILLACOUBLAY;2.204;48.772;174;08/03/2020;3,4;6,8;10,6;15,8;210;8;220;;
78640001;VILLACOUBLAY;2.204;48.772;174;09/03/2020;2,2;4,1;11,3;13,7;280;8,9;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;10/03/2020;0;6,4;14,1;14,7;240;8,9;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;11/03/2020;1,6;12;15,6;14,9;240;8,8;240;;
78640001;VILLACOUBLAY;2.204;48.772;174;12/03/2020;0,2;7,9;12,9;15,6;220;9,3;290;;
78640001;VILLACOUBLAY;2.204;48.772;174;13/03/2020;0;2,8;11,4;10,3;260;6,4;250;;
78640001;VILLACOUBLAY;2.204;48.772;174;14/03/2020;1,6;5,7;10,4;9,4;210;5,4;220;;
78640001;VILLACOUBLAY;2.204;48.772;174;15/03/2020;0;6,9;16,2;11,3;170;6,3;160;;
78640001;VILLACOUBLAY;2.204;48.772;174;16/03/2020;0;6,6;10,5;7,3;340;4,6;350;;
78640001;VILLACOUBLAY;2.204;48.772;174;17/03/2020;0;7,9;15,3;4,7;340;3;360;;
78640001;VILLACOUBLAY;2.204;48.772;174;18/03/2020;0;8,7;17,7;5,7;200;3,3;200;;
78640001;VILLACOUBLAY;2.204;48.772;174;19/03/2020;0;7,1;19,6;6,9;130;3,7;20;;
78640001;VILLACOUBLAY;2.204;48.772;174;20/03/2020;0;9,4;15,4;13,8;30;8,6;30;;
78640001;VILLACOUBLAY;2.204;48.772;174;21/03/2020;0;5,5;7,6;13,6;80;9,4;70;;
78640001;VILLACOUBLAY;2.204;48.772;174;22/03/2020;0;4,5;10,4;16,1;60;9,6;70;;
78640001;VILLACOUBLAY;2.204;48.772;174;23/03/2020;0;1;10,7;13,5;90;8,2;90;;
78640001;VILLACOUBLAY;2.204;48.772;174;24/03/2020;0;0,7;12,2;10,6;80;7,6;80;;
78640001;VILLACOUBLAY;2.204;48.772;174;25/03/2020;0;0,4;11,9;11,8;30;7,4;40;;
78640001;VILLACOUBLAY;2.204;48.772;174;26/03/2020;0;2,9;10;15,5;60;8,3;50;;
78640001;VILLACOUBLAY;2.204;48.772;174;27/03/2020;0;1,6;13,1;11,3;340;5,7;350;;
78640001;VILLACOUBLAY;2.204;48.772;174;28/03/2020;0;3,9;15,9;17,8;20;9,6;20;;
78640001;VILLACOUBLAY;2.204;48.772;174;29/03/2020;0;3,6;8,5;20,3;30;11,3;30;;
78640001;VILLACOUBLAY;2.204;48.772;174;30/03/2020;0;-0,4;8,9;18,9;40;10,8;40;;
78640001;VILLACOUBLAY;2.204;48.772;174;31/03/2020;0;2,4;11;12,9;50;8,5;50;;
79191005;NIORT;-0.4;46.316;57;01/01/2020;6,6;4,1;10,6;10,6;230;6,5;220;0;0
79191005;NIORT;-0.4;46.316;57;02/01/2020;0,6;7,4;10,3;7,6;190;5,1;210;0;0,4
79191005;NIORT;-0.4;46.316;57;03/01/2020;1,6;5,7;13,9;13,2;250;8,8;260;170;0,2
79191005;NIORT;-0.4;46.316;57;04/01/2020;0;3;9,6;6,3;30;4,1;20;407;0,6
79191005;NIORT;-0.4;46.316;57;05/01/2020;0;0;9,1;9,7;70;6,9;70;361;0,6
79191005;NIORT;-0.4;46.316;57;06/01/2020;0,2;-0,6;7,9;6,9;180;4,8;200;262;0,2
79191005;NIORT;-0.4;46.316;57;07/01/2020;0,8;4,1;11,9;5,1;210;3,7;200;0;0,1
79191005;NIORT;-0.4;46.316;57;08/01/2020;0;10,4;12,5;7;200;5;210;10;0,7
79191005;NIORT;-0.4;46.316;57;09/01/2020;8,7;9,6;11,9;17,9;240;12,3;240;13;0,6
79191005;NIORT;-0.4;46.316;57;10/01/2020;0;7,9;10,9;14,6;230;9;240;70;1,2
79191005;NIORT;-0.4;46.316;57;11/01/2020;0;0,3;10;5;220;3,1;170;381;0,6
79191005;NIORT;-0.4;46.316;57;12/01/2020;2,8;2,2;9,1;7,5;190;5;170;12;0
79191005;NIORT;-0.4;46.316;57;13/01/2020;0;7,1;10,1;11,4;170;8;170;35;1
79191005;NIORT;-0.4;46.316;57;14/01/2020;0,8;6,3;10,5;12;170;8,1;170;0;1,1
79191005;NIORT;-0.4;46.316;57;15/01/2020;0;7,8;11,8;;;;;41;1,3
79191005;NIORT;-0.4;46.316;57;16/01/2020;5,9;3,7;15;16,6;170;11,5;170;444;0,9
79191005;NIORT;-0.4;46.316;57;17/01/2020;3,4;5,8;12;13,6;280;8,2;260;222;0,9
79191005;NIORT;-0.4;46.316;57;18/01/2020;0;1,4;10;10,2;40;6,5;60;279;0,7
79191005;NIORT;-0.4;46.316;57;19/01/2020;0;2,5;7,8;15,7;60;9,9;50;407;1,2
79191005;NIORT;-0.4;46.316;57;20/01/2020;0;2,5;7,3;16;30;9,3;50;453;1,5
79191005;NIORT;-0.4;46.316;57;21/01/2020;0;-0,1;7,5;13,1;40;8,8;60;437;1,2
79191005;NIORT;-0.4;46.316;57;22/01/2020;0;1;8,4;14,3;50;10;60;405;1,5
79191005;NIORT;-0.4;46.316;57;23/01/2020;0;3,1;6,7;12,9;60;8,5;60;0;1,4
79191005;NIORT;-0.4;46.316;57;24/01/2020;0;2,2;13,2;9,3;60;6,8;50;253;0,7
79191005;NIORT;-0.4;46.316;57;25/01/2020;0;2,4;12,9;7,6;140;5,4;140;223;0,5
79191005;NIORT;-0.4;46.316;57;26/01/2020;1,8;4,6;12,6;8,9;190;6;190;148;0,5
79191005;NIORT;-0.4;46.316;57;27/01/2020;18,7;7,5;11,5;22,4;230;12,7;250;0;0,6
79191005;NIORT;-0.4;46.316;57;28/01/2020;6,8;6,4;10,9;20,3;300;12,1;270;93;1,1
79191005;NIORT;-0.4;46.316;57;29/01/2020;7,9;6,6;13,3;7,2;240;4,8;260;184;0,9
79191005;NIORT;-0.4;46.316;57;30/01/2020;14,6;8;13,5;14,7;230;9,4;240;0;0
79191005;NIORT;-0.4;46.316;57;31/01/2020;6,2;11,4;13,1;10,1;240;6,7;250;16;0,2
79191005;NIORT;-0.4;46.316;57;01/02/2020;16,4;11,8;14,5;13,7;260;9,3;260;95;0,9
79191005;NIORT;-0.4;46.316;57;02/02/2020;6,4;11,8;14,3;17,4;250;10,7;230;10;0,1
79191005;NIORT;-0.4;46.316;57;03/02/2020;1,6;12,5;18,5;17,5;260;10,9;260;334;1,9
79191005;NIORT;-0.4;46.316;57;04/02/2020;0;6;11,7;14;310;8,7;300;346;1,5
79191005;NIORT;-0.4;46.316;57;05/02/2020;0;3,5;11,3;8,9;70;6,2;70;195;1,2
79191005;NIORT;-0.4;46.316;57;06/02/2020;0;2,6;11,6;12,7;60;8,5;60;489;2,1
79191005;NIORT;-0.4;46.316;57;07/02/2020;0;1,1;14,3;7,7;140;5,7;170;338;0,7
79191005;NIORT;-0.4;46.316;57;08/02/2020;0,6;5,7;10,8;9,5;150;6,7;150;37;0,5
79191005;NIORT;-0.4;46.316;57;09/02/2020;1;5,5;14,4;26,2;250;16,3;250;7;0,6
79191005;NIORT;-0.4;46.316;57;10/02/2020;0,8;10,2;13,7;22,9;260;14,2;240;60;1,7
79191005;NIORT;-0.4;46.316;57;11/02/2020;2;8,6;11,5;12,8;250;7,9;290;65;1,9
79191005;NIORT;-0.4;46.316;57;12/02/2020;0,4;2,5;11,5;7,8;200;5,6;200;327;0,8
79191005;NIORT;-0.4;46.316;57;13/02/2020;1,8;4,1;13,4;25,3;250;15,9;260;112;0,7
79191005;NIORT;-0.4;46.316;57;14/02/2020;0;8,6;13,8;8,2;280;5;270;115;1,7
79191005;NIORT;-0.4;46.316;57;15/02/2020;0;4,3;14,4;10,9;180;7,7;190;283;0,9
79191005;NIORT;-0.4;46.316;57;16/02/2020;8,7;9,2;17,7;21,2;220;10,9;230;240;2,3
79191005;NIORT;-0.4;46.316;57;17/02/2020;2,8;8;12,7;16,4;260;10,5;260;249;1,6
79191005;NIORT;-0.4;46.316;57;18/02/2020;0,8;2,5;12,7;11,6;250;8,4;250;433;1
79191005;NIORT;-0.4;46.316;57;19/02/2020;0,4;6,8;13;11,8;280;7,2;260;105;1,1
79191005;NIORT;-0.4;46.316;57;20/02/2020;0,2;6;12,8;14,2;250;9,1;250;161;1
79191005;NIORT;-0.4;46.316;57;21/02/2020;0;-0,3;12,2;6,7;240;2,9;240;453;0,9
79191005;NIORT;-0.4;46.316;57;22/02/2020;0;0,1;13,4;9,7;250;6,4;250;292;0,9
79191005;NIORT;-0.4;46.316;57;23/02/2020;0,2;8,7;11,7;10,9;230;7,8;230;15;0,7
79191005;NIORT;-0.4;46.316;57;24/02/2020;3,4;8,9;10,8;11,6;240;8,1;250;0;0,8
79191005;NIORT;-0.4;46.316;57;25/02/2020;2;9,2;12,5;18,9;250;12,2;260;144;1,9
79191005;NIORT;-0.4;46.316;57;26/02/2020;5,8;4,9;10,5;18,8;260;11,2;270;350;1,9
79191005;NIORT;-0.4;46.316;57;27/02/2020;4,7;5,7;14,5;20;260;13,4;260;176;1,6
79191005;NIORT;-0.4;46.316;57;28/02/2020;1,4;1,6;12,8;12,1;230;8,4;170;0;0,2
79191005;NIORT;-0.4;46.316;57;29/02/2020;6,3;7,4;12,7;26,5;250;16,9;260;36;1,6
79191005;NIORT;-0.4;46.316;57;01/03/2020;22,3;6,7;11,3;28,4;260;17,3;260;52;1,3
79191005;NIORT;-0.4;46.316;57;02/03/2020;3,3;6,5;11,3;19,4;280;11,7;290;282;1,7
79191005;NIORT;-0.4;46.316;57;03/03/2020;8,9;3,4;7,7;10,1;270;6;20;57;0,6
79191005;NIORT;-0.4;46.316;57;04/03/2020;23,1;1,7;13;13;230;7,7;150;3;0,2
79191005;NIORT;-0.4;46.316;57;05/03/2020;14,1;9,2;13;23,4;250;14,8;260;5;1,3
79191005;NIORT;-0.4;46.316;57;06/03/2020;4,9;5,1;9,2;13,2;290;8,1;290;97;1
79191005;NIORT;-0.4;46.316;57;07/03/2020;0;0,3;12,4;7,3;240;4,9;260;244;0,8
79191005;NIORT;-0.4;46.316;57;08/03/2020;4;6,3;12,8;16,1;200;9,9;220;58;0,7
79191005;NIORT;-0.4;46.316;57;09/03/2020;2,8;5,5;13;12,1;290;7,3;270;344;1,7
79191005;NIORT;-0.4;46.316;57;10/03/2020;2,4;8,6;13;14,4;230;9,1;230;0;0,3
79191005;NIORT;-0.4;46.316;57;11/03/2020;1,2;11,6;14,9;10,1;240;7,1;250;24;1
79191005;NIORT;-0.4;46.316;57;12/03/2020;0;10,5;14,2;11;280;8;300;61;2,3
79191005;NIORT;-0.4;46.316;57;13/03/2020;0;0,5;13,5;6,8;290;4,1;280;378;1,4
79191005;NIORT;-0.4;46.316;57;14/03/2020;0,2;3,7;13,3;12,2;250;7,8;270;55;0,8
79191005;NIORT;-0.4;46.316;57;15/03/2020;9,7;4,9;17,3;8,8;170;5,9;170;632;2
79191005;NIORT;-0.4;46.316;57;16/03/2020;1,2;8,6;11;8,5;40;5,3;30;0;0,3
79191005;NIORT;-0.4;46.316;57;17/03/2020;0;10;17,5;4,8;30;3;40;63;1,9
79191005;NIORT;-0.4;46.316;57;18/03/2020;0;5,5;20,7;3,8;130;2,7;40;659;1,8
79191005;NIORT;-0.4;46.316;57;19/03/2020;0;7,4;21,6;6,2;120;4;60;674;2,2
79191005;NIORT;-0.4;46.316;57;20/03/2020;0;8;21,6;8,8;100;5,9;90;569;3,5
79191005;NIORT;-0.4;46.316;57;21/03/2020;0;8,8;13,8;12,7;50;9,1;60;484;2
79191005;NIORT;-0.4;46.316;57;22/03/2020;0;7,1;14;11,9;60;7,4;60;376;2,1
79191005;NIORT;-0.4;46.316;57;23/03/2020;0;6,9;19,7;8,7;70;5,9;60;650;2,8
79191005;NIORT;-0.4;46.316;57;24/03/2020;0;3,1;16,9;9,8;70;6,9;60;685;3
79191005;NIORT;-0.4;46.316;57;25/03/2020;0;1,4;14,2;9;40;5,9;50;661;3
79191005;NIORT;-0.4;46.316;57;26/03/2020;0;1,1;11,2;13,3;60;8,3;50;694;2,8
79191005;NIORT;-0.4;46.316;57;27/03/2020;0;2;14,1;9,1;50;5,6;60;693;2,7
79191005;NIORT;-0.4;46.316;57;28/03/2020;0;2,9;16,3;6,8;30;4,1;40;612;2,3
79191005;NIORT;-0.4;46.316;57;29/03/2020;0;5,9;10,1;19,2;20;11,6;40;134;3,4
79191005;NIORT;-0.4;46.316;57;30/03/2020;0;1,3;8,7;18,9;40;11,6;40;6;3,3
79191005;NIORT;-0.4;46.316;57;31/03/2020;0;2,1;14,1;21,7;60;14,4;70;721;4,6
80001001;ABBEVILLE;1.834;50.136;69;01/01/2020;0;-0,9;3,3;7,3;140;5;140;0;0,1
80001001;ABBEVILLE;1.834;50.136;69;02/01/2020;0,4;2,2;9,7;7;210;4;120;2;0,2
80001001;ABBEVILLE;1.834;50.136;69;03/01/2020;1,4;7,1;10,4;13,5;260;9,1;260;0;0,7
80001001;ABBEVILLE;1.834;50.136;69;04/01/2020;0;3;8,6;11,7;300;8,1;300;131;0,7
80001001;ABBEVILLE;1.834;50.136;69;05/01/2020;0,2;5,9;8,4;6,4;280;4,1;260;24;0,5
80001001;ABBEVILLE;1.834;50.136;69;06/01/2020;0;2,2;9,3;9,8;250;6,6;270;226;0,7
80001001;ABBEVILLE;1.834;50.136;69;07/01/2020;0,2;6,1;12,4;7,6;190;5,4;260;184;0,5
80001001;ABBEVILLE;1.834;50.136;69;08/01/2020;2,6;9,5;12,7;8,1;260;4,9;250;0;0
80001001;ABBEVILLE;1.834;50.136;69;09/01/2020;0,8;11,1;14;12,1;200;4,9;200;15;1
80001001;ABBEVILLE;1.834;50.136;69;10/01/2020;0;6,6;7,2;10,6;340;7,5;320;0;0,7
80001001;ABBEVILLE;1.834;50.136;69;11/01/2020;0;4,5;9,2;9;170;4;210;90;1
80001001;ABBEVILLE;1.834;50.136;69;12/01/2020;0,2;5,9;12;17,7;250;10,9;260;60;1,1
80001001;ABBEVILLE;1.834;50.136;69;13/01/2020;2,2;4,8;11,3;16,1;180;6,2;190;30;0,6
80001001;ABBEVILLE;1.834;50.136;69;14/01/2020;4,8;8,3;12,7;20,1;200;7;200;0;0,8
80001001;ABBEVILLE;1.834;50.136;69;15/01/2020;1,2;5,7;10,9;14,7;160;7,4;290;18;0,9
80001001;ABBEVILLE;1.834;50.136;69;16/01/2020;1;3,7;12;11,7;150;7,2;150;172;0,9
80001001;ABBEVILLE;1.834;50.136;69;17/01/2020;6;6,4;10,9;17,6;260;11,6;260;115;1,1
80001001;ABBEVILLE;1.834;50.136;69;18/01/2020;0,2;2,6;7,8;12;250;7,1;250;216;0,7
80001001;ABBEVILLE;1.834;50.136;69;19/01/2020;0,4;0,6;7,8;9,2;360;6,1;20;167;0,6
80001001;ABBEVILLE;1.834;50.136;69;20/01/2020;0,2;-0,5;5,4;3,3;340;3;340;89;0,1
80001001;ABBEVILLE;1.834;50.136;69;21/01/2020;0;-1,1;1,7;4,7;120;3,1;140;15;0,1
80001001;ABBEVILLE;1.834;50.136;69;22/01/2020;0,2;-3,1;4,3;9,5;90;6,5;90;42;0,1
80001001;ABBEVILLE;1.834;50.136;69;23/01/2020;0;2,6;6,8;10;80;6,7;90;260;0,6
80001001;ABBEVILLE;1.834;50.136;69;24/01/2020;0;0,2;1,1;4,5;150;2,9;80;0;0,2
80001001;ABBEVILLE;1.834;50.136;69;25/01/2020;0;-0,4;3,8;7,8;140;5,6;140;0;0,1
80001001;ABBEVILLE;1.834;50.136;69;26/01/2020;1,6;2,7;9,2;10,1;210;4,8;180;50;0,3
80001001;ABBEVILLE;1.834;50.136;69;27/01/2020;4,4;7;10,8;12,4;140;6;240;26;0,8
80001001;ABBEVILLE;1.834;50.136;69;28/01/2020;10,5;2,1;7,9;19,6;260;13;260;114;1
80001001;ABBEVILLE;1.834;50.136;69;29/01/2020;0;3,9;9,1;16,2;300;10,2;270;297;1,2
80001001;ABBEVILLE;1.834;50.136;69;30/01/2020;4;4,3;13;17,5;260;10,7;260;0;0,3
80001001;ABBEVILLE;1.834;50.136;69;31/01/2020;11,7;9,4;14,1;14,4;250;9,8;260;96;0,9
80001001;ABBEVILLE;1.834;50.136;69;01/02/2020;4,4;9,4;12,6;20,2;260;11,8;260;74;1,3
80001001;ABBEVILLE;1.834;50.136;69;02/02/2020;0,8;7,6;13;22,7;270;13,2;260;0;0,5
80001001;ABBEVILLE;1.834;50.136;69;03/02/2020;15,1;8;11,7;17;260;11;260;0;1,1
80001001;ABBEVILLE;1.834;50.136;69;04/02/2020;0;6;8,4;19,1;290;13;300;81;1,8
80001001;ABBEVILLE;1.834;50.136;69;05/02/2020;0;5,1;8,7;5,9;340;4,3;300;1;0,8
80001001;ABBEVILLE;1.834;50.136;69;06/02/2020;0,2;0,7;8,2;5,8;100;3,9;100;388;0,6
80001001;ABBEVILLE;1.834;50.136;69;07/02/2020;0;0,8;9,8;10;140;6,7;140;412;0,9
80001001;ABBEVILLE;1.834;50.136;69;08/02/2020;2;7,5;9,8;10,7;190;5,5;270;18;0,5
80001001;ABBEVILLE;1.834;50.136;69;09/02/2020;11,5;6,8;13,8;32,4;270;20,2;270;0;1,4
80001001;ABBEVILLE;1.834;50.136;69;10/02/2020;12;6,1;9,9;28,1;260;17,1;260;65;1,9
80001001;ABBEVILLE;1.834;50.136;69;11/02/2020;1,8;2,5;8,9;24,4;270;16,2;270;230;1,9
80001001;ABBEVILLE;1.834;50.136;69;12/02/2020;3,4;3,8;8,6;15,9;280;10,2;280;219;1,2
80001001;ABBEVILLE;1.834;50.136;69;13/02/2020;11,5;5;9,8;21,9;280;14,2;270;85;0,9
80001001;ABBEVILLE;1.834;50.136;69;14/02/2020;0;5;12;10;290;7,2;280;75;1,1
80001001;ABBEVILLE;1.834;50.136;69;15/02/2020;4,4;7,4;13,9;16,5;170;7,2;200;61;1,3
80001001;ABBEVILLE;1.834;50.136;69;16/02/2020;8,3;7,3;16,8;24,2;240;13,2;290;0;1,4
80001001;ABBEVILLE;1.834;50.136;69;17/02/2020;3,6;5,7;11,1;22,2;270;13,4;260;277;1,7
80001001;ABBEVILLE;1.834;50.136;69;18/02/2020;10,9;4,6;10,1;16,9;280;10,5;260;214;1,3
80001001;ABBEVILLE;1.834;50.136;69;19/02/2020;2,6;4,7;9,3;14,6;300;9,2;290;197;1,1
80001001;ABBEVILLE;1.834;50.136;69;20/02/2020;4,2;6,1;13,3;22,6;250;13,4;270;103;2
80001001;ABBEVILLE;1.834;50.136;69;21/02/2020;0;4,3;10,5;13,4;260;7,9;250;197;1,5
80001001;ABBEVILLE;1.834;50.136;69;22/02/2020;0;4,9;11,7;19,2;250;12,8;260;34;1
80001001;ABBEVILLE;1.834;50.136;69;23/02/2020;6,1;10,3;13,6;28,8;270;16,3;260;0;1,4
80001001;ABBEVILLE;1.834;50.136;69;24/02/2020;3;6,4;12,9;18,6;250;11,1;260;0;0,6
80001001;ABBEVILLE;1.834;50.136;69;25/02/2020;6,2;3,8;9,2;20,2;260;12,4;260;190;1,3
80001001;ABBEVILLE;1.834;50.136;69;26/02/2020;2;3,9;7,9;16,9;290;11,4;290;263;2
80001001;ABBEVILLE;1.834;50.136;69;27/02/2020;15,5;0,5;6,1;18,2;320;12,4;320;24;0,9
80001001;ABBEVILLE;1.834;50.136;69;28/02/2020;3,6;1;11,2;17;130;7,4;160;0;0,7
80001001;ABBEVILLE;1.834;50.136;69;29/02/2020;6,3;4,4;10,5;24,7;260;13,7;260;141;1,4
80001001;ABBEVILLE;1.834;50.136;69;01/03/2020;0,6;4,1;9,5;13,4;230;7,5;250;225;1,4
80001001;ABBEVILLE;1.834;50.136;69;02/03/2020;6,2;4,5;8,6;12,9;320;8,5;330;39;0,9
80001001;ABBEVILLE;1.834;50.136;69;03/03/2020;1,2;2,5;8,3;10,7;250;7,4;260;227;0,9
80001001;ABBEVILLE;1.834;50.136;69;04/03/2020;7,7;3,8;8,4;9,2;120;6,1;140;0;0,7
80001001;ABBEVILLE;1.834;50.136;69;05/03/2020;17,9;6,2;9,4;15,2;310;9,4;310;1;0,2
80001001;ABBEVILLE;1.834;50.136;69;06/03/2020;0;5,3;8,4;14,2;320;9,8;310;320;1,5
80001001;ABBEVILLE;1.834;50.136;69;07/03/2020;0,2;1,5;10,1;9,4;240;6,1;250;217;0,6
80001001;ABBEVILLE;1.834;50.136;69;08/03/2020;6,2;8;11,6;14,9;210;8,6;250;66;1,5
80001001;ABBEVILLE;1.834;50.136;69;09/03/2020;11,1;6;10,8;15,1;270;10,3;260;235;1,8
80001001;ABBEVILLE;1.834;50.136;69;10/03/2020;1,8;6,7;13,9;23;240;13,7;260;0;0,1
80001001;ABBEVILLE;1.834;50.136;69;11/03/2020;10,5;11,3;13,7;20,3;260;11,9;250;0;1,1
80001001;ABBEVILLE;1.834;50.136;69;12/03/2020;0,8;7,1;10,8;23,3;250;14;270;399;2,4
80001001;ABBEVILLE;1.834;50.136;69;13/03/2020;2,8;5,9;10,8;15,1;250;10;270;376;2
80001001;ABBEVILLE;1.834;50.136;69;14/03/2020;4;5,2;10,7;10,1;260;6,5;270;3;0,9
80001001;ABBEVILLE;1.834;50.136;69;15/03/2020;0;6,3;15,2;9;190;4,8;300;111;1,8
80001001;ABBEVILLE;1.834;50.136;69;16/03/2020;0;6,6;10,4;7,3;310;5,8;300;76;1
80001001;ABBEVILLE;1.834;50.136;69;17/03/2020;0,2;1,9;15,4;7,1;300;5,1;310;629;1,9
80001001;ABBEVILLE;1.834;50.136;69;18/03/2020;0;3,9;16,1;6,7;310;5;310;622;2
80001001;ABBEVILLE;1.834;50.136;69;19/03/2020;0;6,5;14,8;7,7;60;5,8;60;315;1,7
80001001;ABBEVILLE;1.834;50.136;69;20/03/2020;4;6;8,8;16,3;60;10,4;60;0;0,9
80001001;ABBEVILLE;1.834;50.136;69;21/03/2020;0;5,1;8;15,7;70;10,3;70;6;1,8
80001001;ABBEVILLE;1.834;50.136;69;22/03/2020;0;1,4;11,5;14,5;90;9,9;80;621;2,8
80001001;ABBEVILLE;1.834;50.136;69;23/03/2020;0;1,3;10,7;13;130;8,1;110;651;3,4
80001001;ABBEVILLE;1.834;50.136;69;24/03/2020;0;0,2;11,8;11;150;7,5;140;654;3,1
80001001;ABBEVILLE;1.834;50.136;69;25/03/2020;0;0,3;11,2;9,1;50;6,2;40;656;2,9
80001001;ABBEVILLE;1.834;50.136;69;26/03/2020;0;0,5;10,9;13;30;9;50;662;2,8
80001001;ABBEVILLE;1.834;50.136;69;27/03/2020;0;1;12,4;10;20;7;30;670;2,1
80001001;ABBEVILLE;1.834;50.136;69;28/03/2020;0;3,3;13,2;18,2;20;11,9;30;615;2,2
80001001;ABBEVILLE;1.834;50.136;69;29/03/2020;0,2;4;8,6;20,3;20;13,6;30;430;3,7
80001001;ABBEVILLE;1.834;50.136;69;30/03/2020;0;-0,5;9,2;12,8;50;8,2;40;512;2,3
80001001;ABBEVILLE;1.834;50.136;69;31/03/2020;0;1,6;10,6;12,3;60;8,5;70;536;2,6
80523001;MEAULTE;2.704;49.972;107;01/01/2020;0,4;-0,6;1,7;7,9;150;5,8;160;;
80523001;MEAULTE;2.704;49.972;107;02/01/2020;0,6;1,2;8,4;8,7;200;6,5;190;;
80523001;MEAULTE;2.704;49.972;107;03/01/2020;1,6;6,7;10,5;16,6;320;9,8;250;;
80523001;MEAULTE;2.704;49.972;107;04/01/2020;0;1;8,2;12,5;310;8,5;300;;
80523001;MEAULTE;2.704;49.972;107;05/01/2020;0;4,5;7,6;4,8;260;3,2;270;;
80523001;MEAULTE;2.704;49.972;107;06/01/2020;0,2;0,5;7,2;10,6;230;8;160;;
80523001;MEAULTE;2.704;49.972;107;07/01/2020;0,2;3;11,3;11,3;190;7,5;190;;
80523001;MEAULTE;2.704;49.972;107;08/01/2020;1;7,6;12;11;210;8,1;210;;
80523001;MEAULTE;2.704;49.972;107;09/01/2020;6;10,6;12,2;15,1;210;10,8;200;;
80523001;MEAULTE;2.704;49.972;107;10/01/2020;0;6,1;8,2;11,2;290;7,3;320;;
80523001;MEAULTE;2.704;49.972;107;11/01/2020;0;3,3;7,2;12,4;210;8,7;210;;
80523001;MEAULTE;2.704;49.972;107;12/01/2020;0,6;3,7;11,3;14,1;230;9,7;240;;
