STATION;NOM;LONGITUDE;LATITUDE;ALTITUDE;DATE;RR;TN;TX;FXI;DXI;FXY;DXY;INST;ETPMON
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/07;0.0;-4.4;9.4;4.6;50;3.2;60;496;0.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/08;0.0;-2.5;12.6;9.2;160;5.4;160;180;0.9
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/09;7.1;4.1;13.3;28.1;230;14.9;210;172;1.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/10;7.1;7.0;11.6;28.7;230;15.6;200;280;2.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/11;1.4;3.3;9.2;20.8;310;10.4;280;262;1.8
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/12;2.4;3.4;8.8;16.2;250;9.8;250;155;1.6
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/13;9.7;0.6;8.7;19.5;190;11.1;190;43;0.9
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/14;0.0;6.3;10.1;12.2;260;5.5;260;0;1.3
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/15;0.0;0.3;12.2;11.4;200;7.9;190;446;0.8
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/16;10.1;9.1;16.5;17.5;210;10.2;200;142;3.3
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/17;11.3;6.3;9.5;14.6;260;8.6;280;10;0.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/18;3.8;5.5;9.6;12.4;220;7.5;230;83;1.9
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/19;1.6;4.6;8.5;15.8;220;8.5;220;214;1.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/20;1.0;5.0;9.7;18.3;260;9.8;280;0;1.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/21;0.0;2.6;10.0;10.6;280;6.2;280;429;1.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/22;0.8;0.7;14.1;14.6;200;8.5;210;358;1.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/23;2.8;8.5;13.5;18.4;220;9.5;230;24;1.6
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/24;4.2;6.5;15.9;13.2;180;7.7;210;150;1.6
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/25;13.9;7.0;9.6;16.4;300;7.9;290;37;1.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/26;3.8;0.7;6.6;17.2;290;8.1;250;212;1.2
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/27;8.6;0.7;8.9;27.4;310;14.7;290;26;1.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/28;1.2;-2.3;9.7;13.7;210;8.5;200;382;1.3
54526001;NANCY-ESSEY;6.222;48.688;212;2020/02/29;8.9;6.0;14.7;25.8;220;13.6;200;143;2.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/01;5.4;6.2;13.2;24.2;230;13.3;250;224;2.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/02;8.3;1.7;7.3;13.0;280;7.1;290;20;0.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/03;0.0;2.7;8.4;11.2;260;6.9;280;157;1.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/04;0.6;-1.2;9.7;9.3;220;5.5;230;78;1.1
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/05;20.3;4.1;10.9;17.4;220;9.6;220;18;0.6
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/06;3.2;4.5;6.6;19.2;220;9.9;210;0;0.8
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/07;0.0;1.9;10.3;8.4;220;5.0;250;183;1.8
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/08;3.6;4.4;12.8;13.4;290;7.6;200;119;2.1
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/09;3.6;5.9;11.0;14.7;280;6.9;280;218;1.9
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/10;6.9;4.9;11.8;15.4;220;7.7;200;0;0.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/11;0.4;10.9;17.0;14.8;220;8.5;220;120;2.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/12;3.4;8.7;13.7;15.4;200;8.9;210;56;2.1
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/13;0.0;3.7;11.9;10.1;240;6.7;240;451;2.2
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/14;0.0;-0.2;10.9;6.7;220;3.7;190;28;1.3
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/15;0.0;0.7;16.3;9.8;160;5.7;180;617;2.1
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/16;0.0;5.2;17.8;9.7;170;5.7;190;446;2.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/17;0.0;8.7;17.7;6.4;320;3.6;310;222;2.3
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/18;0.0;2.3;17.0;5.9;30;4.0;30;270;1.6
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/19;0.0;2.0;18.8;5.9;110;4.4;50;537;1.9
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/20;0.0;2.5;18.5;7.4;30;5.4;30;637;1.8
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/21;1.6;3.5;6.4;18.8;70;11.0;60;0;1.0
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/22;0.0;2.5;9.9;19.0;60;11.7;60;462;3.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/23;0.0;-1.2;9.1;16.6;80;10.6;70;663;3.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/24;0.0;-2.1;9.3;15.5;50;9.8;80;666;3.1
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/25;0.0;-3.9;9.8;16.1;60;11.1;60;670;3.0
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/26;0.0;-1.7;10.1;13.4;70;9.0;70;559;2.7
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/27;0.0;0.1;13.7;9.2;350;5.3;30;666;2.2
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/28;0.0;-0.4;18.1;11.2;20;7.1;350;652;2.4
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/29;0.0;3.8;7.5;17.1;30;11.6;30;10;2.5
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/30;0.0;0.2;8.2;16.5;50;11.0;40;663;3.6
54526001;NANCY-ESSEY;6.222;48.688;212;2020/03/31;0.0;-2.9;10.4;12.1;50;8.1;40;576;2.3
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/01;0.0;9.8;12.1;13.5;270;9.0;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/02;0.0;9.8;12.3;18.3;230;12.8;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/03;0.0;9.3;12.4;18.4;230;12.6;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/04;0.0;4.7;11.4;5.4;350;4.5;350;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/05;0.0;4.3;9.7;15.1;80;7.3;100;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/06;0.0;5.4;12.0;16.2;240;10.2;240;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/07;0.8;11.4;12.2;15.5;200;10.2;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/08;0.8;11.6;12.6;13.8;240;10.6;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/09;1.6;9.8;13.1;32.5;260;20.6;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/10;0.0;8.1;11.5;21.4;300;13.4;320;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/11;0.0;8.3;12.0;15.5;230;10.2;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/12;0.0;11.1;12.9;17.7;230;11.6;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/13;13.0;9.9;13.0;30.4;230;20.0;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/14;9.0;12.0;14.4;29.6;200;20.7;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/15;6.0;10.1;13.8;25.6;200;19.1;190;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/16;12.0;10.7;13.6;21.0;150;15.9;150;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/17;0.0;8.4;11.1;24.4;270;13.9;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/18;0.0;7.3;10.7;15.4;80;9.6;80;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/19;0.0;4.6;9.0;17.2;20;11.3;20;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/20;0.0;4.5;8.5;17.8;30;11.7;30;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/21;0.0;4.0;7.1;14.5;60;9.6;60;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/22;0.0;3.2;7.9;19.0;60;12.9;50;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/23;0.0;3.6;7.0;21.1;30;12.5;50;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/24;0.6;3.3;10.0;14.4;70;10.3;60;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/25;1.0;5.6;11.8;14.7;120;8.2;120;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/26;5.2;9.1;11.6;21.2;210;14.6;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/27;8.1;8.7;11.3;32.0;270;17.2;240;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/28;2.8;6.9;10.7;35.1;260;20.1;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/29;1.2;8.7;12.4;20.6;270;13.3;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/30;0.0;10.6;12.3;19.4;250;13.0;240;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/01/31;8.5;9.8;12.3;17.2;200;13.6;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/01;5.6;10.7;12.9;19.4;200;14.8;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/02;0.8;11.5;12.6;25.8;230;16.2;240;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/03;1.0;11.4;12.8;20.9;260;12.8;250;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/04;0.0;8.5;11.5;16.6;290;10.9;310;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/05;0.0;6.6;10.6;14.7;70;8.8;80;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/06;0.0;4.4;10.3;18.0;80;11.4;60;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/07;9.8;7.9;11.9;14.1;80;10.1;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/08;0.0;8.8;11.9;18.9;200;12.5;210;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/09;1.4;10.2;13.0;28.3;200;18.6;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/10;0.8;10.9;12.6;37.5;260;22.0;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/11;0.2;8.2;10.6;27.1;270;16.1;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/12;3.2;8.6;11.9;18.5;180;12.9;180;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/13;1.0;9.5;12.1;31.1;260;19.6;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/14;0.0;10.3;12.8;15.5;270;9.9;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/15;7.7;11.6;13.7;28.1;210;18.4;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/16;2.0;9.3;14.1;31.9;210;20.5;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/17;0.4;7.9;11.3;26.0;250;15.2;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/18;1.0;8.2;11.8;22.9;260;13.7;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/19;0.0;9.3;11.8;21.9;260;13.8;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/20;0.2;9.5;12.0;23.0;230;13.5;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/21;0.0;7.2;11.7;11.0;220;7.6;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/22;0.0;10.1;11.9;17.2;250;11.6;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/23;0.0;10.4;11.9;17.6;240;11.2;250;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/24;2.4;10.4;11.3;19.3;260;12.8;250;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/25;2.4;7.0;11.6;34.9;270;17.8;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/26;3.6;5.8;12.0;30.6;300;16.1;310;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/27;0.0;7.9;12.2;29.4;270;18.0;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/28;3.0;7.5;12.7;19.4;180;14.9;180;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/02/29;6.2;7.6;11.0;32.5;270;22.3;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/01;20.0;4.5;11.3;23.0;260;13.9;250;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/02;1.8;7.2;10.1;29.4;270;15.2;320;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/03;6.0;6.0;9.9;14.9;260;10.3;260;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/04;11.7;8.8;12.4;16.4;190;12.6;180;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/05;3.6;8.8;11.7;27.7;300;16.3;300;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/06;0.0;7.4;11.3;25.4;310;16.8;310;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/07;1.0;8.9;12.5;16.7;200;12.9;200;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/08;2.8;8.3;12.5;24.1;270;14.8;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/09;1.0;8.0;12.4;19.7;250;12.7;250;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/10;0.0;11.0;11.9;19.0;230;12.6;250;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/11;2.0;11.5;12.9;20.3;270;12.0;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/12;0.2;9.4;11.6;20.7;260;12.1;270;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/13;1.4;8.2;11.8;16.5;210;11.3;230;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/14;0.2;9.3;12.4;18.9;220;13.1;220;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/15;0.0;9.2;13.0;16.4;190;12.5;180;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/16;0.0;6.9;13.8;11.9;350;7.7;350;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/17;0.0;5.2;14.6;7.9;20;6.4;20;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/18;0.0;7.0;14.7;5.7;360;4.7;360;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/19;0.0;8.4;16.5;8.7;70;5.4;50;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/20;0.0;11.6;17.6;18.0;40;11.8;40;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/21;0.0;9.4;11.7;18.3;60;11.8;60;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/22;0.0;8.0;11.1;15.5;70;9.2;60;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/23;0.0;7.6;14.2;10.0;130;5.7;60;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/24;0.0;8.5;14.2;12.0;70;7.9;80;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/25;0.0;5.2;14.4;12.6;90;8.4;80;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/26;0.0;4.4;12.8;14.2;30;9.5;30;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/27;0.0;4.5;14.1;11.3;20;7.7;20;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/28;0.0;6.1;13.8;21.5;30;13.9;30;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/29;0.0;6.9;9.7;27.6;50;17.1;40;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/30;0.0;3.2;10.1;24.9;40;16.2;40;;
56009001;BELLE ILE-LE TALUT;-3.218;47.294;34;2020/03/31;0.0;4.8;13.2;22.1;60;14.1;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/01;0.0;10.2;12.4;12.5;290;7.9;270;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/02;0.4;10.1;12.2;19.2;230;13.2;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/03;0.2;9.4;11.5;18.9;240;13.0;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/04;0.0;5.2;11.1;8.1;360;6.6;360;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/05;0.0;4.9;8.3;9.4;120;6.3;130;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/06;0.8;5.2;12.0;15.8;250;10.2;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/07;1.8;8.3;12.3;15.2;230;10.9;210;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/08;0.6;11.3;12.5;15.6;200;10.5;200;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/09;7.6;9.2;12.7;32.1;220;21.5;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/10;0.0;8.4;11.7;19.4;320;13.7;320;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/11;0.2;6.3;11.4;14.7;220;10.0;220;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/12;0.4;10.1;12.2;17.3;230;11.6;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/13;11.3;8.2;12.0;26.1;210;17.9;210;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/14;7.2;11.2;13.8;29.0;220;18.6;210;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/15;1.8;9.4;13.2;25.5;220;17.7;210;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/16;9.7;9.4;13.7;20.8;240;14.2;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/17;1.2;7.8;10.5;23.1;270;18.0;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/18;0.0;6.6;9.8;18.9;30;13.9;40;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/19;0.0;4.3;9.2;19.6;30;13.7;40;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/20;0.0;4.9;9.4;19.0;30;13.9;40;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/21;0.0;4.7;7.9;14.5;50;10.1;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/22;0.0;3.0;8.7;17.6;40;11.8;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/23;0.0;3.3;8.0;18.3;60;12.0;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/24;0.0;1.8;7.1;13.7;30;8.8;30;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/25;2.6;4.5;9.8;11.4;120;7.1;120;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/26;9.9;8.1;11.4;19.3;250;13.5;220;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/27;5.2;8.8;10.6;31.1;290;22.1;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/28;2.6;6.7;10.6;33.7;300;23.0;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/29;4.4;8.6;13.0;19.4;290;13.1;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/30;1.0;9.6;12.2;19.2;240;13.2;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/01/31;15.6;9.5;12.1;17.8;220;11.9;220;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/01;10.1;10.4;12.7;16.3;220;11.2;220;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/02;3.6;11.2;12.4;25.5;250;16.5;250;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/03;1.8;10.8;12.1;21.3;350;17.0;350;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/04;0.0;8.8;11.4;17.9;320;13.1;350;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/05;0.0;7.8;10.2;10.0;100;7.1;350;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/06;0.0;3.8;11.4;14.2;100;8.3;80;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/07;5.6;4.5;12.2;12.7;190;9.4;190;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/08;0.0;8.6;12.7;18.1;230;12.3;210;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/09;2.8;8.9;12.7;29.8;230;18.7;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/10;3.6;10.6;12.3;33.9;280;25.1;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/11;1.6;7.7;10.3;32.6;280;19.8;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/12;4.4;7.2;11.9;24.4;290;14.9;300;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/13;0.4;9.1;11.8;34.6;280;23.8;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/14;0.0;9.6;14.3;16.6;280;12.4;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/15;15.3;11.3;13.4;27.3;220;18.7;210;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/16;4.6;9.4;14.4;36.5;230;22.1;260;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/17;2.0;8.6;11.3;25.9;290;16.4;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/18;1.0;8.2;11.7;23.7;270;14.0;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/19;0.8;9.5;12.1;23.9;280;16.8;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/20;0.6;9.5;12.5;29.3;250;17.1;250;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/21;0.0;8.5;12.6;13.6;240;9.2;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/22;0.6;9.3;12.4;18.6;260;11.7;230;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/23;1.4;10.5;11.8;19.2;250;12.3;250;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/24;8.5;10.3;11.3;19.8;250;13.0;250;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/25;4.4;7.7;11.0;33.8;300;22.7;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/26;11.1;4.4;11.8;31.6;290;20.1;300;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/27;1.8;7.8;11.8;30.5;290;22.7;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/28;6.6;6.5;12.2;19.8;180;13.7;180;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/02/29;3.6;7.0;10.6;29.9;300;22.0;310;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/01;26.2;5.1;11.2;23.1;230;15.0;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/02;1.8;6.9;9.5;27.2;310;17.2;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/03;9.6;6.0;10.4;18.6;320;12.1;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/04;27.3;8.1;12.4;16.0;260;10.5;260;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/05;6.4;8.8;11.0;31.9;320;21.9;310;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/06;0.0;6.7;10.6;27.8;320;17.6;330;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/07;4.4;8.8;13.4;17.4;220;12.0;220;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/08;0.8;10.3;12.2;26.1;290;15.4;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/09;4.0;7.9;11.3;25.8;280;15.1;300;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/10;2.6;10.8;12.1;20.2;260;13.2;250;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/11;0.4;11.2;14.5;19.6;240;13.1;250;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/12;0.4;8.5;11.3;20.7;280;14.9;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/13;1.6;8.0;12.8;17.1;310;12.8;290;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/14;0.4;8.6;11.9;20.2;240;14.4;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/15;3.8;8.9;12.8;15.2;240;10.9;200;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/16;0.0;6.3;14.6;12.4;20;9.7;350;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/17;0.0;5.4;13.8;7.8;60;4.9;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/18;0.0;6.8;14.4;5.1;270;3.2;280;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/19;0.0;7.5;20.1;9.6;50;6.4;50;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/20;0.0;10.9;15.3;16.0;50;10.6;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/21;0.0;8.9;12.0;19.1;60;12.3;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/22;0.0;8.0;9.8;16.6;20;10.1;60;;
56069001;ILE DE GROIX;-3.502;47.652;41;2020/03/23;0.0;7.2;14.5;8.5;70;5.5;40;;
